root,subkey,count
HKEY_CLASSES_ROOT,.mlc,0
HKEY_CLASSES_ROOT,.mli,1
HKEY_CLASSES_ROOT,.mln,0
HKEY_CLASSES_ROOT,.mm,1
HKEY_CLASSES_ROOT,.mmf,1
HKEY_CLASSES_ROOT,.mmm,1
HKEY_CLASSES_ROOT,.mmp,1
HKEY_CLASSES_ROOT,.mms,1
HKEY_CLASSES_ROOT,.mnl,0
HKEY_CLASSES_ROOT,.mnr,0
HKEY_CLASSES_ROOT,.mns,0
HKEY_CLASSES_ROOT,.mnu,0
HKEY_CLASSES_ROOT,.mod,2
HKEY_CLASSES_ROOT,.mof,1
HKEY_CLASSES_ROOT,.mol,1
HKEY_CLASSES_ROOT,.mos,2
HKEY_CLASSES_ROOT,.mov,3
HKEY_CLASSES_ROOT,.movie,2
HKEY_CLASSES_ROOT,.mp2,3
HKEY_CLASSES_ROOT,.mp2v,3
HKEY_CLASSES_ROOT,.mp3,3
HKEY_CLASSES_ROOT,.mp4,2
HKEY_CLASSES_ROOT,.mp4v,2
HKEY_CLASSES_ROOT,.mpa,3
HKEY_CLASSES_ROOT,.mpe,3
HKEY_CLASSES_ROOT,.mpeg,3
HKEY_CLASSES_ROOT,.mpg,3
HKEY_CLASSES_ROOT,.mpg4,1
HKEY_CLASSES_ROOT,.mpj,1
HKEY_CLASSES_ROOT,.mpk,1
HKEY_CLASSES_ROOT,.mpl,1
HKEY_CLASSES_ROOT,.mpo,1
HKEY_CLASSES_ROOT,.mpp,1
HKEY_CLASSES_ROOT,.mpq,1
HKEY_CLASSES_ROOT,.mps,1
HKEY_CLASSES_ROOT,.mpv,1
HKEY_CLASSES_ROOT,.mpv2,3
HKEY_CLASSES_ROOT,.mrt,1
HKEY_CLASSES_ROOT,.mrw,2
HKEY_CLASSES_ROOT,.ms,1
HKEY_CLASSES_ROOT,.ms-lockscreencomponent-primary,1
HKEY_CLASSES_ROOT,.ms-windows-store-license,0
HKEY_CLASSES_ROOT,.msc,0
HKEY_CLASSES_ROOT,.msepub,0
HKEY_CLASSES_ROOT,.msf,1
HKEY_CLASSES_ROOT,.msg,1
HKEY_CLASSES_ROOT,.msi,0
HKEY_CLASSES_ROOT,.msix,1
HKEY_CLASSES_ROOT,.msixbundle,1
HKEY_CLASSES_ROOT,.mslz,1
HKEY_CLASSES_ROOT,.msm,1
HKEY_CLASSES_ROOT,.mso,1
HKEY_CLASSES_ROOT,.msp,1
HKEY_CLASSES_ROOT,.msrcincident,0
HKEY_CLASSES_ROOT,.msstyles,0
HKEY_CLASSES_ROOT,.mst,1
HKEY_CLASSES_ROOT,.msu,1
HKEY_CLASSES_ROOT,.mswmm,1
HKEY_CLASSES_ROOT,.mtl,1
HKEY_CLASSES_ROOT,.mts,2
HKEY_CLASSES_ROOT,.mub,1
HKEY_CLASSES_ROOT,.mus,1
HKEY_CLASSES_ROOT,.mv,2
HKEY_CLASSES_ROOT,.mwb,0
HKEY_CLASSES_ROOT,.mxf,1
HKEY_CLASSES_ROOT,.mydocs,1
HKEY_CLASSES_ROOT,.mzp,1
HKEY_CLASSES_ROOT,.ncb,1
HKEY_CLASSES_ROOT,.nef,2
HKEY_CLASSES_ROOT,.net,1
HKEY_CLASSES_ROOT,.nfl,0
HKEY_CLASSES_ROOT,.nfo,1
HKEY_CLASSES_ROOT,.nif,1
HKEY_CLASSES_ROOT,.nk2,1
HKEY_CLASSES_ROOT,.nls,0
HKEY_CLASSES_ROOT,.nmf,1
HKEY_CLASSES_ROOT,.note,1
HKEY_CLASSES_ROOT,.npmignore,1
HKEY_CLASSES_ROOT,.nrg,1
HKEY_CLASSES_ROOT,.nrw,2
HKEY_CLASSES_ROOT,.nsf,1
HKEY_CLASSES_ROOT,.nsi,1
HKEY_CLASSES_ROOT,.nsis,1
HKEY_CLASSES_ROOT,.ntfs,1
HKEY_CLASSES_ROOT,.null,1
HKEY_CLASSES_ROOT,.numbers,1
HKEY_CLASSES_ROOT,.nut,1
HKEY_CLASSES_ROOT,.nvf,1
HKEY_CLASSES_ROOT,.nvr,0
HKEY_CLASSES_ROOT,.o,1
HKEY_CLASSES_ROOT,.obb,1
HKEY_CLASSES_ROOT,.obj,2
HKEY_CLASSES_ROOT,.ocx,1
HKEY_CLASSES_ROOT,.oc_,1
HKEY_CLASSES_ROOT,.odc,1
HKEY_CLASSES_ROOT,.odh,1
HKEY_CLASSES_ROOT,.odl,1
HKEY_CLASSES_ROOT,.odp,1
HKEY_CLASSES_ROOT,.ods,1
HKEY_CLASSES_ROOT,.odt,3
HKEY_CLASSES_ROOT,.off,1
HKEY_CLASSES_ROOT,.ofm,1
HKEY_CLASSES_ROOT,.oft,1
HKEY_CLASSES_ROOT,.ofx,1
HKEY_CLASSES_ROOT,.oga,2
HKEY_CLASSES_ROOT,.ogg,2
HKEY_CLASSES_ROOT,.ogm,2
HKEY_CLASSES_ROOT,.ogv,2
HKEY_CLASSES_ROOT,.ogx,2
HKEY_CLASSES_ROOT,.omf,1
HKEY_CLASSES_ROOT,.one,1
HKEY_CLASSES_ROOT,.onetoc2,1
HKEY_CLASSES_ROOT,.opf,1
HKEY_CLASSES_ROOT,.opj,1
HKEY_CLASSES_ROOT,.opml,1
HKEY_CLASSES_ROOT,.opt,1
HKEY_CLASSES_ROOT,.opus,2
HKEY_CLASSES_ROOT,.opx,1
HKEY_CLASSES_ROOT,.orf,2
HKEY_CLASSES_ROOT,.ori,2
HKEY_CLASSES_ROOT,.osdx,0
HKEY_CLASSES_ROOT,.osm,1
HKEY_CLASSES_ROOT,.ost,1
HKEY_CLASSES_ROOT,.otf,1
HKEY_CLASSES_ROOT,.otp,1
HKEY_CLASSES_ROOT,.ots,1
HKEY_CLASSES_ROOT,.ott,1
HKEY_CLASSES_ROOT,.out,1
HKEY_CLASSES_ROOT,.ova,1
HKEY_CLASSES_ROOT,.ovf,1
HKEY_CLASSES_ROOT,.ovpn,1
HKEY_CLASSES_ROOT,.ovr,1
HKEY_CLASSES_ROOT,.oxps,1
HKEY_CLASSES_ROOT,.p,1
HKEY_CLASSES_ROOT,.p10,0
HKEY_CLASSES_ROOT,.p12,0
HKEY_CLASSES_ROOT,.p65,1
HKEY_CLASSES_ROOT,.p7b,0
HKEY_CLASSES_ROOT,.p7c,0
HKEY_CLASSES_ROOT,.p7m,1
HKEY_CLASSES_ROOT,.p7r,0
HKEY_CLASSES_ROOT,.p7s,1
HKEY_CLASSES_ROOT,.pages,1
HKEY_CLASSES_ROOT,.pak,1
HKEY_CLASSES_ROOT,.part1,1
HKEY_CLASSES_ROOT,.partial,1
HKEY_CLASSES_ROOT,.pat,0
HKEY_CLASSES_ROOT,.pbk,0
HKEY_CLASSES_ROOT,.pc3,0
HKEY_CLASSES_ROOT,.pcast,1
HKEY_CLASSES_ROOT,.pch,1
HKEY_CLASSES_ROOT,.pdb,1
HKEY_CLASSES_ROOT,.pdf,3
HKEY_CLASSES_ROOT,.pds,1
HKEY_CLASSES_ROOT,.pe,1
HKEY_CLASSES_ROOT,.pef,2
HKEY_CLASSES_ROOT,.pek,1
HKEY_CLASSES_ROOT,.perfmoncfg,0
HKEY_CLASSES_ROOT,.pes,1
HKEY_CLASSES_ROOT,.pex,1
HKEY_CLASSES_ROOT,.pf,1
HKEY_CLASSES_ROOT,.pff,1
HKEY_CLASSES_ROOT,.pfl,1
HKEY_CLASSES_ROOT,.pfm,1
HKEY_CLASSES_ROOT,.pfx,0
HKEY_CLASSES_ROOT,.pgm,1
HKEY_CLASSES_ROOT,.pgn,1
HKEY_CLASSES_ROOT,.pgp,1
HKEY_CLASSES_ROOT,.php,1
HKEY_CLASSES_ROOT,.php3,0
HKEY_CLASSES_ROOT,.phtml,1
HKEY_CLASSES_ROOT,.pic,1
HKEY_CLASSES_ROOT,.pif,0
HKEY_CLASSES_ROOT,.pit,1
HKEY_CLASSES_ROOT,.piz,1
HKEY_CLASSES_ROOT,.pk,1
HKEY_CLASSES_ROOT,.pk3,1
HKEY_CLASSES_ROOT,.pkf,1
HKEY_CLASSES_ROOT,.pkg,1
HKEY_CLASSES_ROOT,.pko,0
HKEY_CLASSES_ROOT,.pl,2
HKEY_CLASSES_ROOT,.pl6,1
HKEY_CLASSES_ROOT,.plg,0
HKEY_CLASSES_ROOT,.plist,1
HKEY_CLASSES_ROOT,.pls,1
HKEY_CLASSES_ROOT,.plt,1
HKEY_CLASSES_ROOT,.ply,1
HKEY_CLASSES_ROOT,.pm,1
HKEY_CLASSES_ROOT,.pm6,1
HKEY_CLASSES_ROOT,.pma,1
HKEY_CLASSES_ROOT,.pmc,1
HKEY_CLASSES_ROOT,.pmd,1
HKEY_CLASSES_ROOT,.pml,1
HKEY_CLASSES_ROOT,.pmp,0
HKEY_CLASSES_ROOT,.pmr,1
HKEY_CLASSES_ROOT,.pmx,1
HKEY_CLASSES_ROOT,.pnf,1
HKEY_CLASSES_ROOT,.png,2
HKEY_CLASSES_ROOT,.po,1
HKEY_CLASSES_ROOT,.pod,1
HKEY_CLASSES_ROOT,.pom,1
HKEY_CLASSES_ROOT,.pot,2
HKEY_CLASSES_ROOT,.potm,2
HKEY_CLASSES_ROOT,.potx,1
HKEY_CLASSES_ROOT,.pp,1
HKEY_CLASSES_ROOT,.ppf,1
HKEY_CLASSES_ROOT,.ppk,1
HKEY_CLASSES_ROOT,.ppkg,1
HKEY_CLASSES_ROOT,.ppm,1
HKEY_CLASSES_ROOT,.ppmd,1
HKEY_CLASSES_ROOT,.ppp,1
HKEY_CLASSES_ROOT,.pps,1
HKEY_CLASSES_ROOT,.ppsm,1
HKEY_CLASSES_ROOT,.ppsx,1
HKEY_CLASSES_ROOT,.ppt,2
HKEY_CLASSES_ROOT,.pptm,2
HKEY_CLASSES_ROOT,.pptx,3
HKEY_CLASSES_ROOT,.prc,1
HKEY_CLASSES_ROOT,.prf,1
HKEY_CLASSES_ROOT,.prg,1
HKEY_CLASSES_ROOT,.pri,1
HKEY_CLASSES_ROOT,.printerExport,0
HKEY_CLASSES_ROOT,.prj,1
HKEY_CLASSES_ROOT,.prm,1
HKEY_CLASSES_ROOT,.prn,1
HKEY_CLASSES_ROOT,.pro,1
HKEY_CLASSES_ROOT,.profile,1
HKEY_CLASSES_ROOT,.properties,1
HKEY_CLASSES_ROOT,.prt,1
HKEY_CLASSES_ROOT,.prx,1
HKEY_CLASSES_ROOT,.ps,1
HKEY_CLASSES_ROOT,.ps1,1
HKEY_CLASSES_ROOT,.ps1xml,0
HKEY_CLASSES_ROOT,.psc1,0
HKEY_CLASSES_ROOT,.psd,1
HKEY_CLASSES_ROOT,.psd1,1
HKEY_CLASSES_ROOT,.psf,1
HKEY_CLASSES_ROOT,.psgi,1
HKEY_CLASSES_ROOT,.psm1,1
HKEY_CLASSES_ROOT,.psp,1
HKEY_CLASSES_ROOT,.pss,0
HKEY_CLASSES_ROOT,.pssc,0
HKEY_CLASSES_ROOT,.pst,1
HKEY_CLASSES_ROOT,.psv,1
HKEY_CLASSES_ROOT,.ptf,1
HKEY_CLASSES_ROOT,.ptm,1
HKEY_CLASSES_ROOT,.ptn,1
HKEY_CLASSES_ROOT,.pts,1
HKEY_CLASSES_ROOT,.ptw,0
HKEY_CLASSES_ROOT,.ptx,2
HKEY_CLASSES_ROOT,.pup,1
HKEY_CLASSES_ROOT,.pvm,1
HKEY_CLASSES_ROOT,.pwi,1
HKEY_CLASSES_ROOT,.pwt,0
HKEY_CLASSES_ROOT,.pxf,1
HKEY_CLASSES_ROOT,.pxm,1
HKEY_CLASSES_ROOT,.pxn,1
HKEY_CLASSES_ROOT,.py,1
HKEY_CLASSES_ROOT,.pyc,0
HKEY_CLASSES_ROOT,.pyd,0
HKEY_CLASSES_ROOT,.pyi,1
HKEY_CLASSES_ROOT,.pyo,1
HKEY_CLASSES_ROOT,.pyw,0
HKEY_CLASSES_ROOT,.pyz,0
HKEY_CLASSES_ROOT,.pyzw,0
HKEY_CLASSES_ROOT,.q,1
HKEY_CLASSES_ROOT,.qcow,1
HKEY_CLASSES_ROOT,.qcow2,1
HKEY_CLASSES_ROOT,.qcow2c,1
HKEY_CLASSES_ROOT,.qds,0
HKEY_CLASSES_ROOT,.qfx,1
HKEY_CLASSES_ROOT,.qif,1
HKEY_CLASSES_ROOT,.qpw,1
HKEY_CLASSES_ROOT,.qrp,1
HKEY_CLASSES_ROOT,.qsf,1
HKEY_CLASSES_ROOT,.qt,1
HKEY_CLASSES_ROOT,.qxf,1
HKEY_CLASSES_ROOT,.qxp,1
HKEY_CLASSES_ROOT,.r,1
HKEY_CLASSES_ROOT,.r00,1
HKEY_CLASSES_ROOT,.r01,1
HKEY_CLASSES_ROOT,.r02,1
HKEY_CLASSES_ROOT,.r03,1
HKEY_CLASSES_ROOT,.r04,1
HKEY_CLASSES_ROOT,.r05,1
HKEY_CLASSES_ROOT,.r06,1
HKEY_CLASSES_ROOT,.r07,1
HKEY_CLASSES_ROOT,.r08,1
HKEY_CLASSES_ROOT,.r09,1
HKEY_CLASSES_ROOT,.R3D,1
HKEY_CLASSES_ROOT,.raf,2
HKEY_CLASSES_ROOT,.rar,1
HKEY_CLASSES_ROOT,.rat,0
HKEY_CLASSES_ROOT,.raw,2
HKEY_CLASSES_ROOT,.rb,1
HKEY_CLASSES_ROOT,.rc,1
HKEY_CLASSES_ROOT,.rc2,1
HKEY_CLASSES_ROOT,.rct,1
HKEY_CLASSES_ROOT,.RDP,0
HKEY_CLASSES_ROOT,.reg,1
HKEY_CLASSES_ROOT,.rem,1
HKEY_CLASSES_ROOT,.rep,1
HKEY_CLASSES_ROOT,.res,2
HKEY_CLASSES_ROOT,.resmoncfg,0
HKEY_CLASSES_ROOT,.resx,1
HKEY_CLASSES_ROOT,.rft,1
HKEY_CLASSES_ROOT,.rgs,1
HKEY_CLASSES_ROOT,.rhistory,1
HKEY_CLASSES_ROOT,.riff,1
HKEY_CLASSES_ROOT,.rle,1
HKEY_CLASSES_ROOT,.rll,0
HKEY_CLASSES_ROOT,.rm,1
HKEY_CLASSES_ROOT,.rmi,2
HKEY_CLASSES_ROOT,.rml,0
HKEY_CLASSES_ROOT,.rmp,1
HKEY_CLASSES_ROOT,.rmv,1
HKEY_CLASSES_ROOT,.rmvb,1
HKEY_CLASSES_ROOT,.rom,1
HKEY_CLASSES_ROOT,.root,1
HKEY_CLASSES_ROOT,.rpc,1
HKEY_CLASSES_ROOT,.rpf,1
HKEY_CLASSES_ROOT,.rpm,1
HKEY_CLASSES_ROOT,.rpmsg,1
HKEY_CLASSES_ROOT,.rprofile,1
HKEY_CLASSES_ROOT,.rpt,1
HKEY_CLASSES_ROOT,.rs,1
HKEY_CLASSES_ROOT,.rsf,1
HKEY_CLASSES_ROOT,.rsp,2
HKEY_CLASSES_ROOT,.rss,1
HKEY_CLASSES_ROOT,.rst,1
HKEY_CLASSES_ROOT,.rt,1
HKEY_CLASSES_ROOT,.rtf,2
HKEY_CLASSES_ROOT,.rtm,1
HKEY_CLASSES_ROOT,.rul,1
HKEY_CLASSES_ROOT,.run,1
HKEY_CLASSES_ROOT,.rvt,1
HKEY_CLASSES_ROOT,.rw2,2
HKEY_CLASSES_ROOT,.rwl,2
HKEY_CLASSES_ROOT,.rwt,1
HKEY_CLASSES_ROOT,.rwz,1
HKEY_CLASSES_ROOT,.s,2
HKEY_CLASSES_ROOT,.sass,1
HKEY_CLASSES_ROOT,.sat,0
HKEY_CLASSES_ROOT,.sav,1
HKEY_CLASSES_ROOT,.save,1
HKEY_CLASSES_ROOT,.sbr,1
HKEY_CLASSES_ROOT,.sc2,1
HKEY_CLASSES_ROOT,.scap,1
HKEY_CLASSES_ROOT,.scc,1
HKEY_CLASSES_ROOT,.scd,1
HKEY_CLASSES_ROOT,.scf,0
HKEY_CLASSES_ROOT,.sch,1
HKEY_CLASSES_ROOT,.scp,0
HKEY_CLASSES_ROOT,.scr,0
HKEY_CLASSES_ROOT,.scss,1
HKEY_CLASSES_ROOT,.sct,0
HKEY_CLASSES_ROOT,.search-ms,0
HKEY_CLASSES_ROOT,.searchConnector-ms,0
HKEY_CLASSES_ROOT,.sed,0
HKEY_CLASSES_ROOT,.seq,1
HKEY_CLASSES_ROOT,.ser,1
HKEY_CLASSES_ROOT,.set,1
HKEY_CLASSES_ROOT,.settingcontent-ms,1
HKEY_CLASSES_ROOT,.sf,1
HKEY_CLASSES_ROOT,.sf2,1
HKEY_CLASSES_ROOT,.sfcache,0
HKEY_CLASSES_ROOT,.sff,1
HKEY_CLASSES_ROOT,.sfk,1
HKEY_CLASSES_ROOT,.sfw,1
HKEY_CLASSES_ROOT,.sfx,1
HKEY_CLASSES_ROOT,.sgm,1
HKEY_CLASSES_ROOT,.sh,1
HKEY_CLASSES_ROOT,.shn,1
HKEY_CLASSES_ROOT,.shp,1
HKEY_CLASSES_ROOT,.shs,1
HKEY_CLASSES_ROOT,.shtm,1
HKEY_CLASSES_ROOT,.shtml,2
HKEY_CLASSES_ROOT,.shx,1
HKEY_CLASSES_ROOT,.sif,1
HKEY_CLASSES_ROOT,.sig,1
HKEY_CLASSES_ROOT,.sim,1
HKEY_CLASSES_ROOT,.sit,2
HKEY_CLASSES_ROOT,.sitx,1
HKEY_CLASSES_ROOT,.skin,1
HKEY_CLASSES_ROOT,.skp,1
HKEY_CLASSES_ROOT,.slb,0
HKEY_CLASSES_ROOT,.sld,0
HKEY_CLASSES_ROOT,.sldm,1
HKEY_CLASSES_ROOT,.sldx,1
HKEY_CLASSES_ROOT,.slf,1
HKEY_CLASSES_ROOT,.slg,0
HKEY_CLASSES_ROOT,.sln,1
HKEY_CLASSES_ROOT,.slx,1
HKEY_CLASSES_ROOT,.smf,1
HKEY_CLASSES_ROOT,.smi,1
HKEY_CLASSES_ROOT,.smt,1
HKEY_CLASSES_ROOT,.snd,2
HKEY_CLASSES_ROOT,.snp,1
HKEY_CLASSES_ROOT,.soft,1
HKEY_CLASSES_ROOT,.sol,2
HKEY_CLASSES_ROOT,.solitairetheme8,1
HKEY_CLASSES_ROOT,.song,1
HKEY_CLASSES_ROOT,.sor,1
HKEY_CLASSES_ROOT,.sp,1
HKEY_CLASSES_ROOT,.spc,0
HKEY_CLASSES_ROOT,.spf,1
HKEY_CLASSES_ROOT,.spk,1
HKEY_CLASSES_ROOT,.spl,1
HKEY_CLASSES_ROOT,.spmo,1
HKEY_CLASSES_ROOT,.sps,1
HKEY_CLASSES_ROOT,.spv,1
HKEY_CLASSES_ROOT,.spx,1
HKEY_CLASSES_ROOT,.sql,2
HKEY_CLASSES_ROOT,.sqlite,1
HKEY_CLASSES_ROOT,.sqm,1
HKEY_CLASSES_ROOT,.squashfs,1
HKEY_CLASSES_ROOT,.sr2,2
HKEY_CLASSES_ROOT,.srf,3
HKEY_CLASSES_ROOT,.srr,1
HKEY_CLASSES_ROOT,.srs,1
HKEY_CLASSES_ROOT,.srt,1
HKEY_CLASSES_ROOT,.srw,2
HKEY_CLASSES_ROOT,.sr_,1
HKEY_CLASSES_ROOT,.ssf,1
HKEY_CLASSES_ROOT,.ssh,1
HKEY_CLASSES_ROOT,.sst,0
HKEY_CLASSES_ROOT,.stb,0
HKEY_CLASSES_ROOT,.stl,1
HKEY_CLASSES_ROOT,.stm,2
HKEY_CLASSES_ROOT,.stp,1
HKEY_CLASSES_ROOT,.str,1
HKEY_CLASSES_ROOT,.strm,1
HKEY_CLASSES_ROOT,.sty,1
HKEY_CLASSES_ROOT,.style,1
HKEY_CLASSES_ROOT,.suo,1
HKEY_CLASSES_ROOT,.sup,1
HKEY_CLASSES_ROOT,.sv$,0
HKEY_CLASSES_ROOT,.svf,1
HKEY_CLASSES_ROOT,.svg,1
HKEY_CLASSES_ROOT,.svgz,1
HKEY_CLASSES_ROOT,.svn,1
HKEY_CLASSES_ROOT,.swf,1
HKEY_CLASSES_ROOT,.swm,1
HKEY_CLASSES_ROOT,.swp,1
HKEY_CLASSES_ROOT,.sxw,1
HKEY_CLASSES_ROOT,.sym,1
HKEY_CLASSES_ROOT,.symlink,1
HKEY_CLASSES_ROOT,.sys,1
HKEY_CLASSES_ROOT,.sy_,1
HKEY_CLASSES_ROOT,.t,1
HKEY_CLASSES_ROOT,.tab,1
HKEY_CLASSES_ROOT,.tar,1
HKEY_CLASSES_ROOT,.tax2017,1
HKEY_CLASSES_ROOT,.tax2018,1
HKEY_CLASSES_ROOT,.taz,1
HKEY_CLASSES_ROOT,.tbz,1
HKEY_CLASSES_ROOT,.tbz2,1
HKEY_CLASSES_ROOT,.tdl,2
HKEY_CLASSES_ROOT,.tex,1
HKEY_CLASSES_ROOT,.text,0
HKEY_CLASSES_ROOT,.tfw,1
HKEY_CLASSES_ROOT,.tgz,1
HKEY_CLASSES_ROOT,.theme,0
HKEY_CLASSES_ROOT,.themepack,0
HKEY_CLASSES_ROOT,.thm,1
HKEY_CLASSES_ROOT,.thmx,1
HKEY_CLASSES_ROOT,.thumb,1
HKEY_CLASSES_ROOT,.tif,2
HKEY_CLASSES_ROOT,.tiff,2
HKEY_CLASSES_ROOT,.tiger,1
HKEY_CLASSES_ROOT,.tin,1
HKEY_CLASSES_ROOT,.tlb,1
HKEY_CLASSES_ROOT,.tlg,1
HKEY_CLASSES_ROOT,.tlh,1
HKEY_CLASSES_ROOT,.tli,1
HKEY_CLASSES_ROOT,.tmp,1
HKEY_CLASSES_ROOT,.tmx,1
HKEY_CLASSES_ROOT,.tod,2
HKEY_CLASSES_ROOT,.toml,1
HKEY_CLASSES_ROOT,.torrent,1
HKEY_CLASSES_ROOT,.tpl,1
HKEY_CLASSES_ROOT,.tps,1
HKEY_CLASSES_ROOT,.tpz,1
HKEY_CLASSES_ROOT,.trg,1
HKEY_CLASSES_ROOT,.trm,1
HKEY_CLASSES_ROOT,.trn,1
HKEY_CLASSES_ROOT,.trx,1
HKEY_CLASSES_ROOT,.ts,2
HKEY_CLASSES_ROOT,.ts4script,1
HKEY_CLASSES_ROOT,.tsp,1
HKEY_CLASSES_ROOT,.tst,1
HKEY_CLASSES_ROOT,.tsv,1
HKEY_CLASSES_ROOT,.tsx,1
HKEY_CLASSES_ROOT,.tt,1
HKEY_CLASSES_ROOT,.ttc,1
HKEY_CLASSES_ROOT,.ttf,1
HKEY_CLASSES_ROOT,.ttmp2,1
HKEY_CLASSES_ROOT,.tts,2
HKEY_CLASSES_ROOT,.ttx,1
HKEY_CLASSES_ROOT,.txf,1
HKEY_CLASSES_ROOT,.txt,4
HKEY_CLASSES_ROOT,.txz,1
HKEY_CLASSES_ROOT,.type,1
HKEY_CLASSES_ROOT,.u,1
HKEY_CLASSES_ROOT,.udf,2
HKEY_CLASSES_ROOT,.UDL,0
HKEY_CLASSES_ROOT,.udt,1
HKEY_CLASSES_ROOT,.uefi,1
HKEY_CLASSES_ROOT,.uefif,1
HKEY_CLASSES_ROOT,.ui,1
HKEY_CLASSES_ROOT,.unt,0
HKEY_CLASSES_ROOT,.ups,1
HKEY_CLASSES_ROOT,.URL,3
HKEY_CLASSES_ROOT,.user,1
HKEY_CLASSES_ROOT,.usr,2
HKEY_CLASSES_ROOT,.uvu,1
HKEY_CLASSES_ROOT,.v,1
HKEY_CLASSES_ROOT,.vb,1
HKEY_CLASSES_ROOT,.VBE,0
HKEY_CLASSES_ROOT,.vbproj,1
HKEY_CLASSES_ROOT,.vbs,1
HKEY_CLASSES_ROOT,.vbx,1
HKEY_CLASSES_ROOT,.vcf,1
HKEY_CLASSES_ROOT,.vcproj,1
HKEY_CLASSES_ROOT,.vdi,1
HKEY_CLASSES_ROOT,.vfs,1
HKEY_CLASSES_ROOT,.vgz,1
HKEY_CLASSES_ROOT,.vhd,1
HKEY_CLASSES_ROOT,.vhdpmem,0
HKEY_CLASSES_ROOT,.vhdx,0
HKEY_CLASSES_ROOT,.vi,1
HKEY_CLASSES_ROOT,.view,1
HKEY_CLASSES_ROOT,.vip,1
HKEY_CLASSES_ROOT,.vital,0
HKEY_CLASSES_ROOT,.viw,1
HKEY_CLASSES_ROOT,.vlx,0
HKEY_CLASSES_ROOT,.vmdk,1
HKEY_CLASSES_ROOT,.vmt,1
HKEY_CLASSES_ROOT,.vmx,1
HKEY_CLASSES_ROOT,.vnt,1
HKEY_CLASSES_ROOT,.vob,2
HKEY_CLASSES_ROOT,.vpk,1
HKEY_CLASSES_ROOT,.vro,1
HKEY_CLASSES_ROOT,.vsdx,1
HKEY_CLASSES_ROOT,.vsix,1
HKEY_CLASSES_ROOT,.vsp,1
HKEY_CLASSES_ROOT,.vspscc,1
HKEY_CLASSES_ROOT,.vss,1
HKEY_CLASSES_ROOT,.vsscc,1
HKEY_CLASSES_ROOT,.vssscc,1
HKEY_CLASSES_ROOT,.vtf,1
HKEY_CLASSES_ROOT,.vts,1
HKEY_CLASSES_ROOT,.vtt,1
HKEY_CLASSES_ROOT,.vtx,1
HKEY_CLASSES_ROOT,.vue,1
HKEY_CLASSES_ROOT,.vwx,1
HKEY_CLASSES_ROOT,.vxd,1
HKEY_CLASSES_ROOT,.w,1
HKEY_CLASSES_ROOT,.wab,0
HKEY_CLASSES_ROOT,.war,1
HKEY_CLASSES_ROOT,.wav,3
HKEY_CLASSES_ROOT,.wave,1
HKEY_CLASSES_ROOT,.wax,2
HKEY_CLASSES_ROOT,.wbcat,0
HKEY_CLASSES_ROOT,.wcx,0
HKEY_CLASSES_ROOT,.wdp,3
HKEY_CLASSES_ROOT,.weba,0
HKEY_CLASSES_ROOT,.webm,2
HKEY_CLASSES_ROOT,.webp,2
HKEY_CLASSES_ROOT,.webpnp,0
HKEY_CLASSES_ROOT,.website,1
HKEY_CLASSES_ROOT,.wer,1
HKEY_CLASSES_ROOT,.wfip,0
HKEY_CLASSES_ROOT,.wfm,1
HKEY_CLASSES_ROOT,.wfp,1
HKEY_CLASSES_ROOT,.wfpbundle,0
HKEY_CLASSES_ROOT,.wfpbundles,0
HKEY_CLASSES_ROOT,.wfpbundlexii,0
HKEY_CLASSES_ROOT,.wfpbundlexiis,0
HKEY_CLASSES_ROOT,.wfps,0
HKEY_CLASSES_ROOT,.wfpts,0
HKEY_CLASSES_ROOT,.wfpxii,0
HKEY_CLASSES_ROOT,.wfpxiis,0
HKEY_CLASSES_ROOT,.whiteboard,1
HKEY_CLASSES_ROOT,.wim,1
HKEY_CLASSES_ROOT,.win,1
HKEY_CLASSES_ROOT,.winget,1
HKEY_CLASSES_ROOT,.wk4,1
HKEY_CLASSES_ROOT,.wks,1
HKEY_CLASSES_ROOT,.wlmp,1
HKEY_CLASSES_ROOT,.wlt,1
HKEY_CLASSES_ROOT,.wm,2
HKEY_CLASSES_ROOT,.wma,3
HKEY_CLASSES_ROOT,.WMD,1
HKEY_CLASSES_ROOT,.wmdb,0
HKEY_CLASSES_ROOT,.wmf,2
HKEY_CLASSES_ROOT,.wmp,1
HKEY_CLASSES_ROOT,.WMS,1
HKEY_CLASSES_ROOT,.wmv,3
HKEY_CLASSES_ROOT,.wmx,2
HKEY_CLASSES_ROOT,.wmz,2
HKEY_CLASSES_ROOT,.woff,1
HKEY_CLASSES_ROOT,.wpa,0
HKEY_CLASSES_ROOT,.wpapk,0
HKEY_CLASSES_ROOT,.wpl,1
HKEY_CLASSES_ROOT,.wps,1
HKEY_CLASSES_ROOT,.wrf,1
HKEY_CLASSES_ROOT,.wri,2
HKEY_CLASSES_ROOT,.wrl,1
HKEY_CLASSES_ROOT,.wsb,0
HKEY_CLASSES_ROOT,.wsc,0
HKEY_CLASSES_ROOT,.WSF,0
HKEY_CLASSES_ROOT,.WSH,0
HKEY_CLASSES_ROOT,.wsp,1
HKEY_CLASSES_ROOT,.wsz,1
HKEY_CLASSES_ROOT,.wtf,1
HKEY_CLASSES_ROOT,.WTV,1
HKEY_CLASSES_ROOT,.wtx,1
